"Address","Occurrences","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","HTTP Canonical","Indexability","Indexability Status"
"https://www.visitsaltlake.com/about-us/employment-opportunities/","0","","","","https://www.visitsaltlake.com/about-us/employment-opportunities/","","Indexable",""
"https://www.visitsaltlake.com/members/become-a-member/member-dues-rates/","0","","","","https://www.visitsaltlake.com/members/become-a-member/member-dues-rates/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/outdoor-recreation-%26-sports/5a9dab99cd9d441d5835b2d4/","0","","","","https://www.visitsaltlake.com/blog/stories/category/outdoor-recreation-%26-sports/5a9dab99cd9d441d5835b2d4/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/shopping/outlets/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/outdoor-recreation/state-national-parks/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/includes/public/assets/shared/logos/__VSL_HRZ_OUTLINE-03-WHT.svg","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/south-valley/sandy/events/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/about-salt-lake/sustainable-salt-lake/","0","","","","https://www.visitsaltlake.com/plan-your-visit/about-salt-lake/sustainable-salt-lake/","","Indexable",""
"https://www.visitsaltlake.com/southwest-valley/shopping/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/restaurants/cuisine-types/thai/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/winter-vacation/","0","","","","https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/winter-vacation/","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/subscribe/","0","","","","https://www.visitsaltlake.com/plan-your-visit/subscribe/","","Indexable",""
"https://www.visitsaltlake.com/members/member-events/salt-summit-and-awards/","1","noindex","","","https://www.visitsaltlake.com/members/member-events/salt-summit-and-awards/","","Non-Indexable","noindex"
"https://www.visitsaltlake.com/things-to-do/shopping/specialty-shops/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/nightlife-entertainment/live-music/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/transportation/electric-scooters/","0","","","","https://www.visitsaltlake.com/plan-your-visit/transportation/electric-scooters/","","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/pet-friendly/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/includes/public/managed/v_d47b3c8f_e260d78a/core/plugins/collections/virtuals/css/widget_template_custom_marquee_side_by_side.css","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/events/performing-arts/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/includes/public/managed/v_d47b3c8f_e260d78a/core/plugins/common/virtuals/js/shared_footer.js","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/arts-culture/museums/natural-history-museum-of-utah/","0","","","","https://www.visitsaltlake.com/things-to-do/arts-culture/museums/natural-history-museum-of-utah/","","Indexable",""
"https://www.visitsaltlake.com/events/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/south-valley/draper/hotels-lodging/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/genealogy/","0","","","","https://www.visitsaltlake.com/things-to-do/attractions/genealogy/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/","0","","","","https://www.visitsaltlake.com/things-to-do/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/super-pass/faq/","0","","","","https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/super-pass/faq/","","Indexable",""
"https://www.visitsaltlake.com/includes/public/managed/v_d47b3c8f_e260d78a/core/plugins/common/virtuals/css/widget_cookie_banner.css","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/includes/public/managed/v_d47b3c8f_e260d78a/core/plugins/common/virtuals/js/custom_form_popup_style_helper.js","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/west-valley/hotels-lodging/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/members/become-a-member/become-a-member-faq/","0","","","","https://www.visitsaltlake.com/members/become-a-member/become-a-member-faq/","","Indexable",""
"https://www.visitsaltlake.com/west-valley/shopping/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/members/become-a-member/sign-up-online/","0","","","","https://www.visitsaltlake.com/members/become-a-member/sign-up-online/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/outdoor-recreation/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/snowbird/lodging-options-at-and-near-snowbird/","0","","","","https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/snowbird/lodging-options-at-and-near-snowbird/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/salt-lake-explorer-pass/","0","","","","https://www.visitsaltlake.com/things-to-do/tours-experiences/salt-lake-explorer-pass/","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/maps/","0","","","","https://www.visitsaltlake.com/plan-your-visit/maps/","","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/downtown/hotels-lodging/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/contact/","0","","","","https://www.visitsaltlake.com/contact/","","Indexable",""
"https://www.visitsaltlake.com/members/member-events/ski-biz-expo/","1","noindex","","","https://www.visitsaltlake.com/members/member-events/ski-biz-expo/","","Non-Indexable","noindex"
"https://www.visitsaltlake.com/things-to-do/sports/sports-venues/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/granary-ballpark/bars/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/includes/public/managed/v_d47b3c8f_e260d78a/core/plugins/collections/virtuals/css/shared.css","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/shopping/5a9dab99cd9d441d5835b2d0/","0","","","","https://www.visitsaltlake.com/blog/stories/category/shopping/5a9dab99cd9d441d5835b2d0/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/shopping/shopping-villages/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/places-to-stay/hotels/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/avenues-capitol-hill/bars/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/about-salt-lake/weather-climate/","0","","","","https://www.visitsaltlake.com/plan-your-visit/about-salt-lake/weather-climate/","","Indexable",""
"https://www.visitsaltlake.com/midvalley/south-salt-lake/shopping/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/south-valley/sandy/bars/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/includes/public/managed/v_d47b3c8f_e260d78a/core/plugins/common/virtuals/css/custom_forms.css","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/outdoor-recreation/golf/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/west-valley/restaurants/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/community-diversity/lgbtq/lgbtq-events/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/arts-culture/art-galleries/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/free-visitors-guide/","0","","","","https://www.visitsaltlake.com/plan-your-visit/free-visitors-guide/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/events-%26-festivals/5a9dab99cd9d441d5835b2d8/","0","","","","https://www.visitsaltlake.com/blog/stories/category/events-%26-festivals/5a9dab99cd9d441d5835b2d8/","","Indexable",""
"https://www.visitsaltlake.com/about-us/","0","","","","https://www.visitsaltlake.com/about-us/","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/community-diversity/accessibility/","0","","","","https://www.visitsaltlake.com/plan-your-visit/community-diversity/accessibility/","","Indexable",""
"https://www.visitsaltlake.com/restaurants/cuisine-types/chinese/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/members/member-events/","1","noindex","","","https://www.visitsaltlake.com/members/member-events/","","Non-Indexable","noindex"
"https://www.visitsaltlake.com/events/this-weekend/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/restaurants/cuisine-types/greek/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/midvalley/midvale/hotels-lodging/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/members/member-events/attractions-pass-palooza/","1","noindex","","","https://www.visitsaltlake.com/members/member-events/attractions-pass-palooza/","","Non-Indexable","noindex"
"https://www.visitsaltlake.com/includes/public/managed/v_d47b3c8f_e260d78a/core/plugins/search/virtuals/css/custom_headerbox.css","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/airport-fairgrounds/restaurants/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/solitude-mountain-resort/solitude-trail-map/","0","","","","https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/solitude-mountain-resort/solitude-trail-map/","","Indexable",""
"https://www.visitsaltlake.com/includes/public/managed/v_d47b3c8f_e260d78a/core/plugins/common/virtuals/js/custom_forms.js","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/super-pass/pricing-and-savings/","0","","","","https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/super-pass/pricing-and-savings/","","Indexable",""
"https://www.visitsaltlake.com/privacy-policy/","0","","","","https://www.visitsaltlake.com/privacy-policy/","","Indexable",""
"https://www.visitsaltlake.com/south-valley/draper/","0","","","","https://www.visitsaltlake.com/south-valley/draper/","","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/sugar-house/bars/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/midvalley/midvale/shopping/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/solitude-mountain-resort/","0","","","","https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/solitude-mountain-resort/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/how-to-experience-the-great-salt-lake/","0","","","","https://www.visitsaltlake.com/blog/stories/post/how-to-experience-the-great-salt-lake/","","Indexable",""
"https://www.visitsaltlake.com/sitemap/","0","","","","https://www.visitsaltlake.com/sitemap/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/outdoor-recreation/winter-activities/cross-country-skiing/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/brighton-resort/brighton-trail-map/","0","","","","https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/brighton-resort/brighton-trail-map/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/solitude-mountain-resort/solitude-passes-and-lift-tickets/","0","","","","https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/ski-resorts/solitude-mountain-resort/solitude-passes-and-lift-tickets/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/attractions-passes/frequently-asked-questions/","0","","","","https://www.visitsaltlake.com/things-to-do/tours-experiences/attractions-passes/frequently-asked-questions/","","Indexable",""
"https://www.visitsaltlake.com/events/concerts-live-music/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/central-city/restaurants/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/virtual-tours/","0","","","","https://www.visitsaltlake.com/plan-your-visit/virtual-tours/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/outdoor-recreation/winter-activities/snowmobiling/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/resort-maps/","0","","","","https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/resort-maps/","","Indexable",""
"https://www.visitsaltlake.com/includes/public/assets/shared/icons/__visitors_guide.svg","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/tours-experiences/salt-lake-family-faves/","0","","","","https://www.visitsaltlake.com/things-to-do/tours-experiences/salt-lake-family-faves/","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/fall-colors/","0","","","","https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/fall-colors/","","Indexable",""
"https://www.visitsaltlake.com/midvalley/millcreek/events/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/about-us/sponsors/","0","","","","https://www.visitsaltlake.com/about-us/sponsors/","","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/central-city/bars/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/members/contact-us/","0","","","","https://www.visitsaltlake.com/members/contact-us/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/outdoor-recreation/mountains/","0","","","","https://www.visitsaltlake.com/things-to-do/outdoor-recreation/mountains/","","Indexable",""
"https://www.visitsaltlake.com/south-valley/sandy/restaurants/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/university-foothill/restaurants/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/members/members-only/","1","noindex","","","https://www.visitsaltlake.com/members/members-only/","","Non-Indexable","noindex"
"https://www.visitsaltlake.com/things-to-do/tours-experiences/salt-lake-downtown-discovery-pass/","0","","","","https://www.visitsaltlake.com/things-to-do/tours-experiences/salt-lake-downtown-discovery-pass/","","Indexable",""
"https://www.visitsaltlake.com/midvalley/millcreek/hotels-lodging/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/about-us/our-policies-disclosures/","0","","","","https://www.visitsaltlake.com/about-us/our-policies-disclosures/","","Indexable",""
"https://www.visitsaltlake.com/restaurants/cuisine-types/mexican/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/restaurants/kid-friendly/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/central-city/","0","","","","https://www.visitsaltlake.com/salt-lake-city/central-city/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/the-great-salt-lake/","0","","","","https://www.visitsaltlake.com/things-to-do/attractions/the-great-salt-lake/","","Indexable",""
"https://www.visitsaltlake.com/includes/public/managed/v_d47b3c8f_e260d78a/core/plugins/collections/virtuals/css/ccl/cards/shared_structure.css","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/day-trips/","0","","","","https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/day-trips/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/wellness/salons/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/frequently-asked-questions/drinking-in-utah/","0","","","","https://www.visitsaltlake.com/plan-your-visit/frequently-asked-questions/drinking-in-utah/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/arts-culture/dinner-theater/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/includes/public/managed/v_d47b3c8f_e260d78a/core/plugins/common/virtuals/css/custom_quickview.css","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/airport-fairgrounds/","0","","","","https://www.visitsaltlake.com/salt-lake-city/airport-fairgrounds/","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/community-diversity/","0","","","","https://www.visitsaltlake.com/plan-your-visit/community-diversity/","","Indexable",""
"https://www.visitsaltlake.com/midvalley/millcreek/shopping/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/a-need-for-speed/","0","","","","https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/a-need-for-speed/","","Indexable",""
"https://www.visitsaltlake.com/restaurants/cuisine-types/steakhouses/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/salt-lake-bucket-list/","0","","","","https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/salt-lake-bucket-list/","","Indexable",""
"https://www.visitsaltlake.com/press-research/salt-lake-news-notes/","0","","","","https://www.visitsaltlake.com/press-research/salt-lake-news-notes/","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/transportation/ground-transportation/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/restaurants/cuisine-types/mediterranean/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/salt-lake-city/sugar-house/shopping/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/outdoor-recreation/winter-activities/snowshoeing/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/arts-culture/performing-arts-theater/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/attractions/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/shopping/equipment-rentals-sales/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/midvalley/holladay-murray/events/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/community-diversity/women/","0","","","","https://www.visitsaltlake.com/plan-your-visit/community-diversity/women/","","Indexable",""
"https://www.visitsaltlake.com/press-research/state-of-the-visitor-economy/","0","","","","https://www.visitsaltlake.com/press-research/state-of-the-visitor-economy/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/super-pass/tour-partners/","0","","","","https://www.visitsaltlake.com/things-to-do/skiing-snowboarding/super-pass/tour-partners/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/genealogy-%26-family-history/5a9dab99cd9d441d5835b2d2/","0","","","","https://www.visitsaltlake.com/blog/stories/category/genealogy-%26-family-history/5a9dab99cd9d441d5835b2d2/","","Indexable",""
"https://www.visitsaltlake.com/includes/public/managed/v_d47b3c8f_e260d78a/core/plugins/common/virtuals/css/panel_event_marquee.css","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/about-us/our-policies-disclosures/990-non-profit-tax-forms/","0","","","","https://www.visitsaltlake.com/about-us/our-policies-disclosures/990-non-profit-tax-forms/","","Indexable",""
"https://www.visitsaltlake.com/mountain-resorts/little-cottonwood/shopping/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/winter-outdoor-adventure/","0","","","","https://www.visitsaltlake.com/plan-your-visit/trip-ideas-itineraries/winter-outdoor-adventure/","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/outdoor-recreation/winter-activities/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/things-to-do/nightlife-entertainment/bars-lounges/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/about-us/activation-request/","0","","","","https://www.visitsaltlake.com/about-us/activation-request/","","Indexable",""
"https://www.visitsaltlake.com/listing/tracy-aviary/54469/","0","","","","https://www.visitsaltlake.com/listing/tracy-aviary/54469/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/best-rooftop-bars-in-salt-lake-for-stunning-views-delicious-cocktails/","0","","","","https://www.visitsaltlake.com/blog/stories/post/best-rooftop-bars-in-salt-lake-for-stunning-views-delicious-cocktails/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/salt-lake-will-surprise-you/","0","","","","https://www.visitsaltlake.com/blog/stories/post/salt-lake-will-surprise-you/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/salt-lake-city-murals-street-art-a-visitors-guide-to-the-best-spots/","0","","","","https://www.visitsaltlake.com/blog/stories/post/salt-lake-city-murals-street-art-a-visitors-guide-to-the-best-spots/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/a-birds-eye-view-of-salt-lake/","0","","","","https://www.visitsaltlake.com/blog/stories/post/a-birds-eye-view-of-salt-lake/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/neighborhoods/5bce088111f2ef203ebcaf45/rss/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/join-the-150th-anniversary-celebration-of-the-golden-spike/","0","","","","https://www.visitsaltlake.com/blog/stories/post/join-the-150th-anniversary-celebration-of-the-golden-spike/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/urban-vibe-and-funeral-potatoes-on-the-fringe-of-downtown-salt-lake/","0","","","","https://www.visitsaltlake.com/blog/stories/post/urban-vibe-and-funeral-potatoes-on-the-fringe-of-downtown-salt-lake/","","Indexable",""
"https://www.visitsaltlake.com/listing/silver-lake-lake-solitude/55162/","0","","","","https://www.visitsaltlake.com/listing/silver-lake-lake-solitude/55162/","","Indexable",""
"https://www.visitsaltlake.com/listing/downtown-farmers-market/63637/","0","","","","https://www.visitsaltlake.com/listing/downtown-farmers-market/63637/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/the-incredible-neighborhoods-of-salt-lake-900-south/","0","","","","https://www.visitsaltlake.com/blog/stories/post/the-incredible-neighborhoods-of-salt-lake-900-south/","","Indexable",""
"https://www.visitsaltlake.com/event/festivals-and-special-events/2026-alta-snowflake-festival/77048/","0","","","","https://www.visitsaltlake.com/event/festivals-and-special-events/2026-alta-snowflake-festival/77048/","","Indexable",""
"https://www.visitsaltlake.com/rsvp/","1","noindex","","","","","Non-Indexable","noindex"
"https://www.visitsaltlake.com/blog/stories/post/is-salt-lake-getting-the-olympics-again/","0","","","","https://www.visitsaltlake.com/blog/stories/post/is-salt-lake-getting-the-olympics-again/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/utahs-rum-underdogs/","0","","","","https://www.visitsaltlake.com/blog/stories/post/utahs-rum-underdogs/","","Indexable",""
"https://www.visitsaltlake.com/event/sports-and-outdoors/utah-jazz-vs-cleveland-cavaliers/71743/","0","","","","https://www.visitsaltlake.com/event/sports-and-outdoors/utah-jazz-vs-cleveland-cavaliers/71743/","","Indexable",""
"https://www.visitsaltlake.com/listing/little-cottonwood-canyon/55143/","0","","","","https://www.visitsaltlake.com/listing/little-cottonwood-canyon/55143/","","Indexable",""
"https://www.visitsaltlake.com/listing/coffee-garden/61738/","0","","","","https://www.visitsaltlake.com/listing/coffee-garden/61738/","","Indexable",""
"https://www.visitsaltlake.com/listing/coffee-noir/62776/","0","","","","https://www.visitsaltlake.com/listing/coffee-noir/62776/","","Indexable",""
"https://www.visitsaltlake.com/listing/cafe-on-1st-slc/60783/","0","","","","https://www.visitsaltlake.com/listing/cafe-on-1st-slc/60783/","","Indexable",""
"https://www.visitsaltlake.com/listing/sugar-house-coffee/60919/","0","","","","https://www.visitsaltlake.com/listing/sugar-house-coffee/60919/","","Indexable",""
"https://www.visitsaltlake.com/listing/american-rust-company/68948/","0","","","","https://www.visitsaltlake.com/listing/american-rust-company/68948/","","Indexable",""
"https://www.visitsaltlake.com/listing/home-again/65217/","0","","","","https://www.visitsaltlake.com/listing/home-again/65217/","","Indexable",""
"https://www.visitsaltlake.com/listing/unhinged-boutique/68979/","0","","","","https://www.visitsaltlake.com/listing/unhinged-boutique/68979/","","Indexable",""
"https://www.visitsaltlake.com/listing/Á-la-maison-monsieur-crêpes/68946/","0","","","","https://www.visitsaltlake.com/listing/Á-la-maison-monsieur-crêpes/68946/","","Indexable",""
"https://www.visitsaltlake.com/listing/westminster-college-athletics/59569/","0","","","","https://www.visitsaltlake.com/listing/westminster-college-athletics/59569/","","Indexable",""
"https://www.visitsaltlake.com/listing/commerce-%26-craft/68954/","0","","","","https://www.visitsaltlake.com/listing/commerce-%26-craft/68954/","","Indexable",""
"https://www.visitsaltlake.com/listing/awakening-heart-gifts-and-books/68949/","0","","","","https://www.visitsaltlake.com/listing/awakening-heart-gifts-and-books/68949/","","Indexable",""
"https://www.visitsaltlake.com/listing/healthy-pets-salt-lake-city/68961/","0","","","","https://www.visitsaltlake.com/listing/healthy-pets-salt-lake-city/68961/","","Indexable",""
"https://www.visitsaltlake.com/listing/seek-fitness-studio/68969/","0","","","","https://www.visitsaltlake.com/listing/seek-fitness-studio/68969/","","Indexable",""
"https://www.visitsaltlake.com/listing/hub-%26-spoke-diner/68962/","0","","","","https://www.visitsaltlake.com/listing/hub-%26-spoke-diner/68962/","","Indexable",""
"https://www.visitsaltlake.com/listing/blick-art-materials/68950/","0","","","","https://www.visitsaltlake.com/listing/blick-art-materials/68950/","","Indexable",""
"https://www.visitsaltlake.com/listing/little-saigon/68678/","0","","","","https://www.visitsaltlake.com/listing/little-saigon/68678/","","Indexable",""
"https://www.visitsaltlake.com/listing/finns-cafe/60831/","0","","","","https://www.visitsaltlake.com/listing/finns-cafe/60831/","","Indexable",""
"https://www.visitsaltlake.com/listing/ekamai-thai/68957/","0","","","","https://www.visitsaltlake.com/listing/ekamai-thai/68957/","","Indexable",""
"https://www.visitsaltlake.com/listing/liberty-heights-fresh/68965/","0","","","","https://www.visitsaltlake.com/listing/liberty-heights-fresh/68965/","","Indexable",""
"https://www.visitsaltlake.com/listing/sugar-house-distillery-llc/68971/","0","","","","https://www.visitsaltlake.com/listing/sugar-house-distillery-llc/68971/","","Indexable",""
"https://www.visitsaltlake.com/listing/tortas-y-jugos-el-morelense/61446/","0","","","","https://www.visitsaltlake.com/listing/tortas-y-jugos-el-morelense/61446/","","Indexable",""
"https://www.visitsaltlake.com/listing/utah-cultural-celebration-center/54915/","0","","","","https://www.visitsaltlake.com/listing/utah-cultural-celebration-center/54915/","","Indexable",""
"https://www.visitsaltlake.com/listing/slc-bicycle-collective/71014/","0","","","","https://www.visitsaltlake.com/listing/slc-bicycle-collective/71014/","","Indexable",""
"https://www.visitsaltlake.com/listing/oh-mai-vietnamese-sandwich/61599/","0","","","","https://www.visitsaltlake.com/listing/oh-mai-vietnamese-sandwich/61599/","","Indexable",""
"https://www.visitsaltlake.com/listing/bad-ass-coffee/62434/","0","","","","https://www.visitsaltlake.com/listing/bad-ass-coffee/62434/","","Indexable",""
"https://www.visitsaltlake.com/listing/pats-barbecue/61682/","0","","","","https://www.visitsaltlake.com/listing/pats-barbecue/61682/","","Indexable",""
"https://www.visitsaltlake.com/listing/chinatown-market/64792/","0","","","","https://www.visitsaltlake.com/listing/chinatown-market/64792/","","Indexable",""
"https://www.visitsaltlake.com/listing/kirkhams-outdoor-products/64664/","0","","","","https://www.visitsaltlake.com/listing/kirkhams-outdoor-products/64664/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/downtown/65cb9507d895dd60e57cbd27/","0","","","","https://www.visitsaltlake.com/blog/stories/category/downtown/65cb9507d895dd60e57cbd27/","","Indexable",""
"https://www.visitsaltlake.com/listing/landis-lifestyle-salon/70860/","0","","","","https://www.visitsaltlake.com/listing/landis-lifestyle-salon/70860/","","Indexable",""
"https://www.visitsaltlake.com/listing/the-grand-spa/70870/","0","","","","https://www.visitsaltlake.com/listing/the-grand-spa/70870/","","Indexable",""
"https://www.visitsaltlake.com/listing/butterfly-biosphere/70798/","0","","","","https://www.visitsaltlake.com/listing/butterfly-biosphere/70798/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/category/salt-lake-history/5a9dab99cd9d441d5835b2d6/?&page=2","0","","","","https://www.visitsaltlake.com/blog/stories/category/salt-lake-history/5a9dab99cd9d441d5835b2d6/?page=2","","Non-Indexable","Canonicalised"
"https://www.visitsaltlake.com/blog/stories/category/salt-lake-history/5a9dab99cd9d441d5835b2d6/rss/","0","","","","","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/celebrate-utah-women-of-the-jann-haworth-mural/","0","","","","https://www.visitsaltlake.com/blog/stories/post/celebrate-utah-women-of-the-jann-haworth-mural/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/celebrate-black-history-month-with-historical-utah-leaders/","0","","","","https://www.visitsaltlake.com/blog/stories/post/celebrate-black-history-month-with-historical-utah-leaders/","","Indexable",""
"https://www.visitsaltlake.com/blog/stories/post/salt-lake-then-and-now/","0","","","","https://www.visitsaltlake.com/blog/stories/post/salt-lake-then-and-now/","","Indexable",""
